1.000000000000000000e+00 -9.004794953416879466e-02 1.005629673245599376e-01 1.246002644169092316e-01 1.406310987991208350e-01 1.005956082265317825e-01 8.607261805330210236e-02 8.546387499556476475e-02 9.111154734689701218e-02 9.146867745474880629e-02
1.100000000000000089e+00 8.240765948375916583e-02 1.636221294547944294e-01 1.323150975383993455e-01 9.970815992560705388e-02 1.040664927621339497e-01 1.156751330622181745e-01 1.103818968817947416e-01 1.058515238364214905e-01 1.097774138637635649e-01
1.200000000000000178e+00 1.726873998744495320e-01 1.067716121600171958e-01 1.342991413709575810e-01 1.504578021432473045e-01 1.291920668369336833e-01 1.351733549999118156e-01 1.251956231587815771e-01 1.279129396816701958e-01 1.272182653607195346e-01
1.300000000000000044e+00 7.950501299770548758e-02 1.857751050596105347e-01 1.346873499856600653e-01 1.675701572887071666e-01 1.618948600333511290e-01 1.494796720453402117e-01 1.496948497399651634e-01 1.486385815439114633e-01 1.483974038330808376e-01
1.400000000000000133e+00 2.485386101874922926e-01 1.732983796686642375e-01 1.881779359334440627e-01 1.568298629265911237e-01 1.593775270832329394e-01 1.760088651990432407e-01 1.706679734205347743e-01 1.697314900016190786e-01 1.723132123944182137e-01
1.500000000000000000e+00 1.292698107714972677e-01 1.422421582052326994e-01 1.733424328160632633e-01 1.840346827701138110e-01 2.079375545487100740e-01 1.976889648609716221e-01 1.942182876167204419e-01 1.917103897805778612e-01 1.922339078908558985e-01
1.600000000000000089e+00 1.786749308474008813e-01 2.795412481131372417e-01 2.379933066983766776e-01 2.134391820332276202e-01 2.216955310920293576e-01 2.137159319097675370e-01 2.136677636328968011e-01 2.137359832995055220e-01 2.163491221060319103e-01
1.700000000000000178e+00 1.398886147473396568e-01 2.602203705890960839e-01 3.117909541616613045e-01 2.449212512156055122e-01 2.356363282325532049e-01 2.443240949215600144e-01 2.392659755264957833e-01 2.406304871006063051e-01 2.382027703479514258e-01
1.800000000000000044e+00 3.117884091198462881e-01 2.822367642430563262e-01 2.225794654959107333e-01 2.626105170602408556e-01 2.455057014247482294e-01 2.583726330080773348e-01 2.597291096569004920e-01 2.614417959545358716e-01 2.601022810071501601e-01
1.900000000000000133e+00 8.831572722906114170e-02 3.175466668457571084e-01 2.571843143891784367e-01 3.059066935358187300e-01 2.715487087449747761e-01 2.897595534314438837e-01 2.782098785677528663e-01 2.821997653161695818e-01 2.806285659844874325e-01
2.000000000000000000e+00 4.317291525796782548e-01 2.795248061365425141e-01 3.004227670781074999e-01 3.447050192358274145e-01 3.208227547297664017e-01 3.052292648744273085e-01 2.996745905351325678e-01 3.047176141438959207e-01 3.012819108603366769e-01
2.100000000000000089e+00 2.928131898491500018e-01 3.827370666805782196e-01 3.000588772413769201e-01 3.608115606775494366e-01 3.214310018061042884e-01 3.224935693927481473e-01 3.153643731446532095e-01 3.236927080540983881e-01 3.219493207180751937e-01
2.200000000000000178e+00 4.552564253250033222e-01 2.508083321977474522e-01 3.862442325183128577e-01 3.571380483500464775e-01 3.458219975916485001e-01 3.291964964314325615e-01 3.387925421405457160e-01 3.411264546935426911e-01 3.400867928669232820e-01
2.300000000000000266e+00 2.254419448466878084e-01 5.203108253527846117e-01 3.419029757788549784e-01 3.562315981481964378e-01 3.585556992629537754e-01 3.515457356193764649e-01 3.575724282622054773e-01 3.560907068204330339e-01 3.569034579163162246e-01
2.400000000000000355e+00 4.839540654317064927e-01 4.091738929602699582e-01 3.699172086831291617e-01 3.642738896143305483e-01 3.742131024363366532e-01 3.736517308814986671e-01 3.690970110095157519e-01 3.689493773019557610e-01 3.697418310153687826e-01
2.500000000000000000e+00 3.886663515758430054e-01 3.297727089303039150e-01 3.065304645652525695e-01 3.815975307463383426e-01 4.053080378516358273e-01 3.634801819299182668e-01 3.752741445035038814e-01 3.824174119043365905e-01 3.812646376040328966e-01
2.600000000000000089e+00 4.610136969017875064e-01 4.001397475872405796e-01 4.044544291925525892e-01 4.057196575298785413e-01 4.021315997028026556e-01 3.819818343127143190e-01 3.874399497708877482e-01 3.934973322601299506e-01 3.934450807077959911e-01
2.700000000000000178e+00 2.993839457690893324e-01 4.420373122305532032e-01 4.108456599620038396e-01 4.105208732404040939e-01 3.938260634663223181e-01 4.067933766428847298e-01 4.026322521899410312e-01 4.018550961124167653e-01 4.004978759051560089e-01
2.800000000000000266e+00 2.063282673390826050e-01 5.125879843600327224e-01 3.695680008305421982e-01 4.430950241496026676e-01 3.912233368660349986e-01 4.050143193118329044e-01 4.092622878096359718e-01 4.089602167719496029e-01 4.070622377441900364e-01
2.900000000000000355e+00 1.914910385935737758e-01 3.574528630633048709e-01 4.153824313886557706e-01 4.480833735552131047e-01 4.175746731952326707e-01 4.085478140293959393e-01 4.049942219182027792e-01 4.103750857791828577e-01 4.088475911526054385e-01
3.000000000000000000e+00 4.760272257208170155e-01 4.598524054215807899e-01 4.019537389990101017e-01 4.099936785701114861e-01 4.227495862156424034e-01 4.081676653711472369e-01 4.069113205673594580e-01 4.099410548976940571e-01 4.101082241179642707e-01
3.100000000000000089e+00 3.737010039772916681e-01 3.795587928428967861e-01 4.215246413708831352e-01 4.221089757857938163e-01 3.779141255464074645e-01 4.050936254679334825e-01 4.104839519964600392e-01 4.103509603481657053e-01 4.075228461200491870e-01
3.200000000000000178e+00 4.347971526272911280e-01 4.776808174144921981e-01 4.087870393940507552e-01 3.809950623515384605e-01 3.972136675426082841e-01 4.022301785715829414e-01 4.032374564077471080e-01 4.036174517569426357e-01 4.028018131365518895e-01
3.300000000000000266e+00 3.936358578648311290e-01 4.422256062272290067e-01 4.268921023905025147e-01 3.925249196158467901e-01 4.091636026050889940e-01 3.942565250641195118e-01 3.957570706154449613e-01 3.960652070867636820e-01 3.934128676849121820e-01
3.400000000000000355e+00 3.314635842200613358e-01 3.973680958857653267e-01 4.459971859940737304e-01 3.673420379283326431e-01 3.793763557251795815e-01 3.876642789577567361e-01 3.804991413136968315e-01 3.813850722913110780e-01 3.821822544065975880e-01
3.500000000000000000e+00 2.393751286263569311e-01 3.238409414046439228e-01 3.162325977974276836e-01 3.548033698963743987e-01 3.769093176859976135e-01 3.718409425493158227e-01 3.658925072193413564e-01 3.699738867872638393e-01 3.673866538975128493e-01
3.600000000000000089e+00 3.299114297290144937e-01 4.276007790109909168e-01 3.162997239059628929e-01 3.577562381574355133e-01 3.620741097203707404e-01 3.630335943210631910e-01 3.508816856222814473e-01 3.525333631842695326e-01 3.533407434452681684e-01
3.700000000000000178e+00 3.982418334802713122e-01 4.117464693194836656e-01 3.107928116798658325e-01 3.291526948564289512e-01 3.432498612428855900e-01 3.342495656822874195e-01 3.279924931597310023e-01 3.308437265887599343e-01 3.345705587035586182e-01
3.800000000000000266e+00 3.711729091185532736e-01 3.461652283973223332e-01 2.855517193734892767e-01 3.145754283760600067e-01 3.018520899103229183e-01 3.144653847676040503e-01 3.101091970490608696e-01 3.129267979164850333e-01 3.136526423480110459e-01
3.900000000000000355e+00 1.495887560290828366e-01 3.136808568340831993e-01 2.434950461631317786e-01 3.249702152626298690e-01 2.918248872908479896e-01 2.847699938074498283e-01 2.858326456028726370e-01 2.883911253700855437e-01 2.885520207146188287e-01
4.000000000000000000e+00 3.241021437136685779e-01 2.001901061413052796e-01 2.676928578522663194e-01 2.444654154039748728e-01 2.633239942809289524e-01 2.645695327058684154e-01 2.659086961442723163e-01 2.623760431661113501e-01 2.621959984664595789e-01
4.100000000000000533e+00 3.385829454351055312e-01 2.174889269970335937e-01 2.840915363012589401e-01 2.350747850667090355e-01 2.331076945479197693e-01 2.347136931621845168e-01 2.363014013207880293e-01 2.347358496050760135e-01 2.365887037539127769e-01
4.200000000000000178e+00 2.004235238645717398e-01 3.143318278458170911e-01 1.924452033772712789e-01 1.868064217307835728e-01 2.005796559116808653e-01 2.128037153427510819e-01 2.031976214350862675e-01 2.065063872392740030e-01 2.048525064388203587e-01
4.299999999999999822e+00 1.424613694376654638e-01 9.842870243327443702e-02 1.849520020294505018e-01 2.115145542204365514e-01 1.720400189734652419e-01 1.713154639741292506e-01 1.766264109334075572e-01 1.712631707539241377e-01 1.697822799178062281e-01
4.400000000000000355e+00 1.407349362997578623e-02 1.795348179862973903e-01 1.452950050715544339e-01 1.134795562688206694e-01 1.559457599818827311e-01 1.326486257149406545e-01 1.412627392171601215e-01 1.354872679257874413e-01 1.385065123736832771e-01
4.500000000000000000e+00 -3.000330521870127332e-02 7.654761680968787119e-02 6.575212279351852485e-02 1.225616274821705043e-01 1.008451453718609142e-01 1.059392810853228978e-01 9.846072215882870071e-02 1.067190660204853647e-01 1.037450721385530933e-01
4.600000000000000533e+00 9.397010645318447375e-02 8.425379839012270278e-02 6.771024044777558537e-02 7.797455877852547956e-02 7.633298506556272789e-02 7.367343458634920128e-02 6.910367444016975169e-02 6.746574788618553420e-02 6.741118593025746675e-02
4.700000000000000178e+00 1.234296793699433403e-01 -2.072672173113197097e-02 8.016841163307322771e-03 7.137631645144963677e-03 3.621175519354918881e-02 2.929451513217670722e-02 2.840325116664656202e-02 3.067286208805856951e-02 2.916534353900546855e-02
4.800000000000000711e+00 -1.484814111636700851e-01 2.854349165879929012e-02 9.286097485769351928e-03 9.005774355019749086e-03 -1.799411738014013162e-02 -1.176326181837933360e-02 -7.628416285239670268e-03 -5.404233928088002757e-03 -5.279922504344878621e-03
4.900000000000000355e+00 -5.559377703799767145e-02 -6.761492789823889127e-02 -4.785680095181645693e-02 -7.041978847765904825e-02 -5.368609937581362429e-02 -4.873786682294820732e-02 -4.221824368900998353e-02 -4.436879244442375192e-02 -4.137233851046158428e-02
5.000000000000000000e+00 -1.311096591406651635e-01 -2.660223142949756647e-02 -7.910423074992119219e-02 -6.361236273777828854e-02 -8.061451918285929275e-02 -8.095320788492293973e-02 -8.026814929286689437e-02 -8.144291247064887329e-02 -8.023173878059017272e-02
5.100000000000000533e+00 -2.679583712935209028e-01 -5.390614041543598245e-02 -1.639996068377241600e-01 -1.526008345680437694e-01 -1.178755011498555938e-01 -1.094870104001255395e-01 -1.202464291663642160e-01 -1.163727863175380434e-01 -1.177437044918427100e-01
5.200000000000000178e+00 -2.043896548203293917e-01 -1.935006750562431876e-01 -1.555002769805455265e-01 -1.837226958138598043e-01 -1.591574419093906567e-01 -1.450037551236121047e-01 -1.559129759008917593e-01 -1.559327009850963175e-01 -1.543983166364787385e-01
5.300000000000000711e+00 -9.377745704025738926e-02 -2.331628544906450551e-01 -2.322999826850964677e-01 -1.890914155008358855e-01 -1.971564936651984679e-01 -1.918439743853211088e-01 -1.920090285467248303e-01 -1.933493985928635139e-01 -1.905619192727344147e-01
5.400000000000000355e+00 -1.305679655467523181e-02 -2.996517841430539342e-01 -2.284889930478552211e-01 -1.997258620059630396e-01 -2.414319976760290476e-01 -2.272046461877400003e-01 -2.218995878114936871e-01 -2.275288548647476095e-01 -2.250101884720171475e-01
5.500000000000000000e+00 -3.448787236793238176e-01 -2.165689301435860803e-01 -2.319765678235673478e-01 -2.419490350578333560e-01 -2.503938500483832152e-01 -2.691669908131620326e-01 -2.587607627503973329e-01 -2.584297686935029814e-01 -2.565145617449894333e-01
5.600000000000000533e+00 -4.136882274482223676e-01 -2.699630153111028941e-01 -2.513438532479667087e-01 -2.791099672577715962e-01 -2.974152882641331042e-01 -2.856663616667314276e-01 -2.878757779129683669e-01 -2.861238169126996134e-01 -2.901031929805408249e-01
5.700000000000000178e+00 -4.368773060947695464e-01 -2.726792700117700585e-01 -3.797298817195754461e-01 -2.932765331997353453e-01 -3.144555045392980475e-01 -3.229804222969163696e-01 -3.190702603566276663e-01 -3.181219915645086549e-01 -3.181427219260475336e-01
5.800000000000000711e+00 -2.730952081877678350e-01 -2.976594653495031606e-01 -3.109629667672912934e-01 -3.562686836500631449e-01 -3.495653334876010487e-01 -3.362480370024834020e-01 -3.454879267061042869e-01 -3.457193606587343204e-01 -3.477560034554129653e-01
5.900000000000000355e+00 -3.524244212241487983e-01 -3.905901339035052211e-01 -3.926868327703793016e-01 -3.727575309561511618e-01 -3.678581084675253687e-01 -3.700771949897802005e-01 -3.733115890836924411e-01 -3.732654825965896483e-01 -3.753132849954449735e-01
6.000000000000000000e+00 -3.674342348495082122e-01 -4.085692226851246889e-01 -3.511155594888992204e-01 -4.282137085211516481e-01 -3.979011914357230562e-01 -3.985689739205480753e-01 -3.961283206103738408e-01 -3.967616494964736895e-01 -3.955413898111078130e-01
6.100000000000000533e+00 -3.386238793351267207e-01 -4.962926015928619261e-01 -4.217899662889901258e-01 -4.178307730888194405e-01 -4.083659616905865319e-01 -4.187983010539568229e-01 -4.150097038223418688e-01 -4.165516595771902586e-01 -4.173201687669250703e-01
6.200000000000000178e+00 -2.627281639138625557e-01 -4.969894765028382566e-01 -4.238901012058081119e-01 -4.313304899772790746e-01 -4.016694381351001986e-01 -4.248356964785211520e-01 -4.374679010782049349e-01 -4.354126768233396727e-01 -4.333117905442370743e-01
6.300000000000000711e+00 -3.950400775615485194e-01 -5.468005816057662782e-01 -4.585629476692741902e-01 -4.475042708345234321e-01 -4.520924773322788082e-01 -4.491965787753506301e-01 -4.490687638550371896e-01 -4.476409007240679250e-01 -4.499662543557580441e-01
6.400000000000000355e+00 -3.408473400305135348e-01 -5.510674894900637888e-01 -4.614085954014521263e-01 -4.541945321950012771e-01 -4.777674245797766672e-01 -4.582404148810669264e-01 -4.613798851252379207e-01 -4.594165732807926061e-01 -4.634169689934887204e-01
6.500000000000000000e+00 -3.456219205158662655e-01 -5.098205091230526564e-01 -5.287171026320006684e-01 -4.808329079637865267e-01 -4.939413914092192215e-01 -4.650672549285128077e-01 -4.707005823324605931e-01 -4.729122204804768748e-01 -4.723511018558823049e-01
6.600000000000000533e+00 -3.530449594132528679e-01 -5.735879086812319949e-01 -4.212470345425035068e-01 -4.722441883605228430e-01 -5.033666052633203325e-01 -4.763052488746898905e-01 -4.794499969042064769e-01 -4.801346814100019289e-01 -4.777925715496647574e-01
6.700000000000000178e+00 -4.571239435119019978e-01 -5.226093272821386027e-01 -4.775993434324994347e-01 -5.057224950365867278e-01 -4.670980948440960345e-01 -4.774278664747154122e-01 -4.836257245410440775e-01 -4.854755993207112708e-01 -4.851639232384164502e-01
6.800000000000000711e+00 -6.103696301192240714e-01 -5.528709008431537120e-01 -4.895482020844512672e-01 -4.682881930239500834e-01 -4.661267979154694596e-01 -4.917834145723345429e-01 -4.813447930123303520e-01 -4.845701846818411540e-01 -4.846309057239939766e-01
6.900000000000000355e+00 -5.624242369948565523e-01 -5.597959401913016331e-01 -5.328832327560772963e-01 -4.859908417455622853e-01 -4.766294139749711056e-01 -4.855334510377888879e-01 -4.868701099203693872e-01 -4.859686247172830265e-01 -4.848544718844670087e-01
7.000000000000000000e+00 -5.460901871509692418e-01 -4.801823349427292165e-01 -4.920009638160250387e-01 -5.191158538619465856e-01 -4.765478650076330203e-01 -4.713168786931677401e-01 -4.821213381957643040e-01 -4.799360318355130883e-01 -4.810310939867355473e-01
7.100000000000000533e+00 -5.602933389951827436e-01 -6.067527534752966689e-01 -4.332230194128352530e-01 -4.759079293823740842e-01 -4.664141097549883153e-01 -4.872911077144484460e-01 -4.703758565717096052e-01 -4.743969440311985863e-01 -4.731718241409045289e-01
7.200000000000000178e+00 -3.969084683749794507e-01 -4.387670581074724074e-01 -4.871744739309412098e-01 -4.622886997412307686e-01 -4.520854625989559339e-01 -4.740560140845461179e-01 -4.611016140126383833e-01 -4.645546259039033954e-01 -4.633302775868081702e-01
7.300000000000000711e+00 -4.705476875356313649e-01 -5.610161770528068192e-01 -3.814073574979303660e-01 -4.283975115599563122e-01 -4.465108614811483245e-01 -4.527400807546017591e-01 -4.572669155429474608e-01 -4.528511835735772872e-01 -4.519541668982880456e-01
7.400000000000000355e+00 -4.807915562570561074e-01 -4.317143231891514832e-01 -4.410423653179823544e-01 -4.499085787741050613e-01 -4.554418651030823217e-01 -4.478653727834907561e-01 -4.332048250734822359e-01 -4.377141533592779910e-01 -4.381014867490883313e-01
7.500000000000000000e+00 -5.504102312125449536e-01 -3.733748645762064444e-01 -3.837851592468415340e-01 -4.191519198178827454e-01 -4.207624770221980448e-01 -4.185834938987139653e-01 -4.197181477149981577e-01 -4.207665180345738221e-01 -4.213332745763115894e-01
7.600000000000000533e+00 -2.833978358668077790e-01 -4.457518218844888636e-01 -4.045399939047575333e-01 -3.945396429453687515e-01 -3.893531285523615382e-01 -3.980421803899182875e-01 -4.039443241966078624e-01 -4.052681391215791629e-01 -4.025000416826766125e-01
7.700000000000000178e+00 -3.253585702907474952e-01 -2.866215497620560604e-01 -3.205112563771487788e-01 -3.957278745604406178e-01 -3.678643657293030333e-01 -3.808434382061951506e-01 -3.777288312955349725e-01 -3.864199245031704200e-01 -3.835283065744189979e-01
7.800000000000000711e+00 -3.641010959295955529e-01 -4.144837270387699557e-01 -3.884934983739279923e-01 -3.949630669796277416e-01 -3.567136938402302726e-01 -3.520338709879629047e-01 -3.581047388235841789e-01 -3.637889049820415277e-01 -3.629725782667064249e-01
7.900000000000000355e+00 -3.281634196036730122e-01 -3.289108779446064390e-01 -3.555570696955522858e-01 -3.447566445585792949e-01 -3.459390025041028105e-01 -3.322558619776820876e-01 -3.410510116870840158e-01 -3.384389384345595220e-01 -3.401046046869306561e-01
8.000000000000000000e+00 -2.845556057770236014e-01 -4.068894068136107989e-01 -2.651529863385131414e-01 -3.234025938892999275e-01 -3.172807896637852010e-01 -3.150481329697031319e-01 -3.176818785952710278e-01 -3.158650451711472740e-01 -3.165789107942419967e-01
8.099999999999999645e+00 -2.060834692134709822e-01 -2.868529127118975564e-01 -3.853273317524638086e-01 -2.816008668209757371e-01 -3.080605015003835545e-01 -2.796530092369942655e-01 -2.889455138892237929e-01 -2.929260791984211743e-01 -2.932539890706006847e-01
8.200000000000001066e+00 -2.737548798767717728e-01 -2.791599031893216010e-01 -2.863953534264297995e-01 -2.803541862064112822e-01 -2.603832923918055209e-01 -2.659547563892061817e-01 -2.686406013435625462e-01 -2.683316903283989308e-01 -2.687710694657956534e-01
8.300000000000000711e+00 -4.719122458001192566e-01 -3.158637714623450110e-01 -2.006762572439667880e-01 -2.127364861656793615e-01 -2.402166334404688963e-01 -2.449983302194623791e-01 -2.409354317373714471e-01 -2.409044495275441955e-01 -2.439380375918411281e-01
8.400000000000000355e+00 -2.665090192519837808e-01 -2.782398160587058467e-01 -1.721894719581853472e-01 -1.983478278127513428e-01 -2.129761750778092488e-01 -2.232105033083885415e-01 -2.172516555090889256e-01 -2.199575296328517837e-01 -2.192693594519232458e-01
8.500000000000000000e+00 -2.010325851324834823e-01 -1.442005511537503837e-01 -1.485018379175206960e-01 -1.846649143073716692e-01 -1.869967322020399114e-01 -1.854761569424114021e-01 -1.901953360745014809e-01 -1.944798629171218263e-01 -1.928612990418916429e-01
8.599999999999999645e+00 -2.641675660216760146e-01 -1.591791914450091106e-01 -2.813562415069270628e-01 -1.725868345788186820e-01 -1.821468358663118903e-01 -1.762058084815724956e-01 -1.669076040799928051e-01 -1.712424924346861721e-01 -1.714436605933660762e-01
8.700000000000001066e+00 -1.113178386369939044e-01 -1.894627408612989672e-01 -1.531921315829201102e-01 -1.611768816143835936e-01 -1.528650480066755524e-01 -1.561701823843963388e-01 -1.500848510917875134e-01 -1.470075003431111638e-01 -1.475536314904604129e-01
8.800000000000000711e+00 -1.125931263664524673e-01 -1.339545015613931300e-01 -1.493210922178282163e-01 -1.040803272494957854e-01 -1.135716688286318166e-01 -1.088163704151576400e-01 -1.261914258681288425e-01 -1.248236862104464412e-01 -1.248142511551760259e-01
8.900000000000000355e+00 -1.427232341081721978e-01 -7.937703382575353461e-02 -4.322636003224214485e-02 -1.287698052540006133e-01 -9.287568329708373316e-02 -9.703428393055496537e-02 -1.033701269426435532e-01 -1.037434529589043447e-01 -1.029724208894451376e-01
9.000000000000000000e+00 -1.365953489417889855e-01 -1.154321600843634249e-01 -5.711978794491400641e-02 -8.980049148176036389e-02 -9.109751203316694690e-02 -8.995053084496153206e-02 -8.176589807930514930e-02 -8.231578418644834583e-02 -8.210193486402515839e-02
9.099999999999999645e+00 -1.960410358468324954e-01 2.493548014650982803e-02 -1.047595351332315239e-01 -8.487975347437426432e-02 -7.989054301764073052e-02 -7.588612112526187115e-02 -7.299447646485839047e-02 -6.554011998494847779e-02 -6.586595120760393995e-02
9.200000000000001066e+00 -4.728763918924826226e-02 1.194232504408462153e-02 -6.015370333453064905e-02 -7.798606145561046143e-02 -4.548928003224869676e-02 -4.924398926791610093e-02 -5.188088874216404550e-02 -5.152646453304824542e-02 -5.035913599261376827e-02
9.300000000000000711e+00 -8.466053316322172395e-02 6.325858762514116607e-02 -5.567818155851732287e-02 -4.805423097796257537e-02 -3.633300973565754821e-02 -4.141646608594429929e-02 -3.580945221724765593e-02 -3.683877308491532304e-02 -3.682705353161428580e-02
9.400000000000000355e+00 3.830420914287017281e-02 -2.269338725227281264e-02 -1.473877300980259812e-02 -2.679956129677367113e-02 -3.704533102885548129e-02 -2.924332665879242690e-02 -2.514594294587349857e-02 -2.203509094955823783e-02 -2.482946632877371107e-02
9.500000000000000000e+00 4.222194305043899809e-02 -1.901029226868521105e-02 -2.859975644988781152e-02 -1.679119255273293573e-02 -1.467860641317961928e-02 -1.868802374947971245e-02 -1.762483273520449450e-02 -1.131332797291051753e-02 -1.330433329086952096e-02
9.600000000000001421e+00 -5.990142060799137635e-02 -7.364124333258206812e-02 -2.292522198675197090e-02 -1.901870850172982658e-02 -5.433197267475124367e-03 7.795724902144090737e-04 -1.157296153271403921e-02 -4.933438305579208698e-03 -5.584639842624659900e-03
9.700000000000001066e+00 5.300037760332793058e-02 4.131085138023373599e-02 -1.981577765816056741e-02 1.402740723665334144e-02 -2.354164696128309073e-02 -1.117637688511591634e-02 2.745612553166984146e-03 -3.387682624108956288e-03 -1.231081150539451970e-03
9.800000000000000711e+00 6.853505974994801575e-02 2.850470678213910120e-02 -1.242855612309586369e-02 -3.884859093008547967e-03 1.138858107112225744e-02 1.579820563649893695e-04 4.438834637971239214e-03 4.449381979604195153e-03 3.397174156111150683e-03
9.900000000000000355e+00 7.155591171075757762e-02 1.052434804478894759e-01 -4.278949056212687230e-02 1.707287612841255214e-02 -5.112905806075269087e-03 7.471721026627902752e-03 3.637797298325365618e-03 7.907808298286825906e-04 2.007278553511480934e-03
1.000000000000000000e+01 -2.166637828753523176e-01 5.066397304776919935e-02 8.339489221385953943e-02 9.059124452725631285e-03 8.792346771216880434e-04 8.163487354479184374e-03 6.138809960096287474e-04 1.455096149397624820e-03 -9.788000427225962332e-04
